country_code,subdivision_name,code,country_name,combined_name,location_normalized,latitude,longitude,place_id
EG,Al Uqsur,EG-LX,Egypt,"Al Uqsur, Egypt",Luxor Governorate,25.6872431,32.6396357,ChIJzZXNUs8VSRQRlg4ciyvd9eA
EG,Al Wadi al Jadid,EG-WAD,Egypt,"Al Wadi al Jadid, Egypt",New Valley Governorate,24.5455638,27.1735316,ChIJizo3_7NpRxQRv-B5djN7Zhw
EG,As Suways,EG-SUZ,Egypt,"As Suways, Egypt",Suez Governorate,29.9668343,32.5498069,ChIJEUGuOHglVhQRwBvql2oFCh8
EG,Ash Sharqiyah,EG-SHR,Egypt,"Ash Sharqiyah, Egypt",Ash Sharqia Governorate,30.7326622,31.7195459,ChIJ2-aE7UTw9xQRZSgcbsQ4Mmo
EG,Aswan,EG-ASN,Egypt,"Aswan, Egypt",Aswan Governorate,24.088938,32.8998293,ChIJXw6jsVp7NhQRy7zKN-OfEPs
EG,Asyut,EG-AST,Egypt,"Asyut, Egypt",Assiut Governorate,27.1783117,31.1859257,ChIJzXvLB-YLRRQREhHAv2KRabo
EG,Bani Suwayf,EG-BNS,Egypt,"Bani Suwayf, Egypt",Beni Suef Governorate,29.0661274,31.0993845,ChIJr3JPBuElWhQR6mDtHiqpz7o
EG,Bur Sa'id,EG-PTS,Egypt,"Bur Sa'id, Egypt",Port Said Governorate,31.2652893,32.3018661,ChIJmWuekz6c-RQRs0x9D1UErkw
EG,Dumyat,EG-DT,Egypt,"Dumyat, Egypt",Damietta Governorate,31.4175388,31.8144434,ChIJFQ7h_F_l-RQR0hRcQHgPrpk
EG,Janub Sina',EG-JS,Egypt,"Janub Sina', Egypt",South Sinai Governorate,29.3101828,34.1531947,ChIJnTDondsYVBQR99_a5OvAiw8
EG,Kafr ash Shaykh,EG-KFS,Egypt,"Kafr ash Shaykh, Egypt",Gharbia Governorate,31.1106593,30.9387799,ChIJHwIz8nir9xQR-AiiBLDrzcI
EG,Matruh,EG-MT,Egypt,"Matruh, Egypt",Matrouh Governorate,31.3543445,27.2373159,ChIJuz46CzP5YRQR8uo-zrVGyWk
EG,Qina,EG-KN,Egypt,"Qina, Egypt",Qena Governorate,26.155061,32.7160121,ChIJb0nStC62ThQRAapwtr1A8lA
EG,Shamal Sina',EG-SIN,Egypt,"Shamal Sina', Egypt",North Sinai Governorate,30.282365,33.617577,ChIJ9aeCoHNF-RQRKc7JLUamnXs
EG,Suhaj,EG-SHG,Egypt,"Suhaj, Egypt",Sohag Governorate,26.5590737,31.6956705,ChIJ8QkOWzdZTxQR_vLFZPb8O6M
ES,Andalucia,ES-AN,Spain,"Andalucia, Spain",Andalusia,37.5442706,-4.7277528,ChIJRcWdz7HZEQ0RD_Pxd01lycE
ES,Aragon,ES-AR,Spain,"Aragon, Spain",Aragon,41.5976275,-0.9056623,ChIJ-W5lP-4UWQ0RWP14-ZVCICA
ES,"Asturias, Principado de",ES-AS,Spain,"Asturias, Principado de, Spain",Asturias,43.3613953,-5.8593267,ChIJnbCeYPqMNg0ROp7GfSvztfg
ES,Canarias,ES-CN,Spain,"Canarias, Spain",Canary Islands,28.2915637,-16.6291304,ChIJY1N174aqQQwRwMhLvvNAAwE
ES,Cantabria,ES-CB,Spain,"Cantabria, Spain",Cantabria,43.1828396,-3.9878427,ChIJy78OCdsgSQ0R0MjJc4L1BAE
ES,Castilla y Leon,ES-CL,Spain,"Castilla y Leon, Spain",Castile and León,41.8356821,-4.3976357,ChIJ95OAA5CaNw0RpVYFgwZ7npY
ES,Castilla-La Mancha,ES-CM,Spain,"Castilla-La Mancha, Spain",Castile-La Mancha,39.2795607,-3.097702,ChIJK6f5rcBfZg0R0rZyF5O64Ts
ES,Catalunya,ES-CT,Spain,"Catalunya, Spain",Catalonia,41.5911589,1.5208624,ChIJ8_UwhdxbpBIRUMijIeD6AAE
ES,Ceuta,ES-CE,Spain,"Ceuta, Spain",Ceuta,35.8893874,-5.3213455,ChIJ76wp6eejDA0RQMahjP1jBAQ
ES,Extremadura,ES-EX,Spain,"Extremadura, Spain",Extremadura,39.4937392,-6.0679194,ChIJly2BrUTKFQ0RMMifjP1jBAE
ES,Galicia,ES-GA,Spain,"Galicia, Spain",Galicia,42.5750554,-8.1338558,ChIJaxUIiYZ8Lg0RQpaMEzB5rOE
ES,La Rioja,ES-RI,Spain,"La Rioja, Spain",La Rioja,42.2870733,-2.539603,ChIJu9z3TpJLRQ0Rjimbpl76f3g
ES,"Madrid, Comunidad de",ES-MD,Spain,"Madrid, Comunidad de, Spain",Madrid,40.4167515,-3.7038322,ChIJuTPgQHqBQQ0RgMhLvvNAAwE
ES,Melilla,ES-ML,Spain,"Melilla, Spain",Melilla,35.2922775,-2.9380973,ChIJ7Vysk40Fdw0RUMahjP1jBAQ
ES,"Murcia, Region de",ES-MC,Spain,"Murcia, Region de, Spain",Murcia,38.1398141,-1.366216,ChIJza6U13waYw0RIthUR_UzzhQ
ES,"Navarra, Comunidad Foral de",ES-NC,Spain,"Navarra, Comunidad Foral de, Spain",Navarre,42.6953909,-1.6760691,ChIJhVbJl_eSUA0RDop817cZqx0
ES,Pais Vasco,ES-PV,Spain,"Pais Vasco, Spain",Basque Country,42.9896248,-2.6189273,ChIJb6xU497RTw0RPL3jSqEwgjA
ES,"Valenciana, Comunidad",ES-VC,Spain,"Valenciana, Comunidad, Spain",Valencian Community,39.4840108,-0.7532809,ChIJDTGOzUD8XQ0RXQsxGLjLQF8
ET,Adis Abeba,ET-AA,Ethiopia,"Adis Abeba, Ethiopia",Addis Ababa,8.9806034,38.7577605,ChIJLUCr9c6FSxYRSU2iN7C2Z4Q
ET,Afar,ET-AF,Ethiopia,"Afar, Ethiopia",Afar,11.7559388,40.958688,ChIJO0LlDTbEORYRFIoQv2Ow2ps
ET,Amara,ET-AM,Ethiopia,"Amara, Ethiopia",Amhara,11.3494247,37.9784585,ChIJwUlH0KAeRRYRs_SC8PmLjtI
ET,Binshangul Gumuz,ET-BE,Ethiopia,"Binshangul Gumuz, Ethiopia",Benishangul-Gumuz,10.7802889,35.5657862,ChIJ3eG2bPvjVhYRlKD4EoZwQ6g
ET,Dire Dawa,ET-DD,Ethiopia,"Dire Dawa, Ethiopia",Dire Dawa,9.6008747,41.850142,ChIJ58aVEdsBMRYRzGk08JSWIBA
ET,Hareri Hizb,ET-HA,Ethiopia,"Hareri Hizb, Ethiopia",Harari,9.314866,42.1967716,ChIJSw6DRYeVMRYR_FlUaQnDoXE
ET,Oromiya,ET-OR,Ethiopia,"Oromiya, Ethiopia",Oromia,7.5460377,40.6346851,ChIJAWBCajDyxhcRWSCyY9XOGMA
ET,Sumale,ET-SO,Ethiopia,"Sumale, Ethiopia",Somali,6.6612293,43.7908453,ChIJLXUnOwuxOxYRFKOsSbplSLw
ET,Tigray,ET-TI,Ethiopia,"Tigray, Ethiopia",Tigray,14.0323336,38.3165725,ChIJ8aurk-r8axYRxkgyze1EHlg
ET,YeDebub Biheroch Bihereseboch na Hizboch,ET-SN,Ethiopia,"YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia","Southern Nations, Nationalities, and People's Region",6.5156911,36.954107,ChIJRVVRJI6ZrxcRNJNfJzlZ3rg
FI,Etela-Karjala,FI-02,Finland,"Etela-Karjala, Finland",South Karelia,61.1181949,28.1024372,ChIJf8EP-7WhkEYR3bUDhpNMF0s
FI,Etela-Pohjanmaa,FI-03,Finland,"Etela-Pohjanmaa, Finland",Southern Ostrobothnia,62.9433099,23.5285267,ChIJyegF93E0hkYR3B2BeIKmi1E
FI,Etela-Savo,FI-04,Finland,"Etela-Savo, Finland",Southern Savonia,61.6945148,27.8005015,ChIJhwNHEP3smkYRDXGpHIAbKM8
FI,Kainuu,FI-05,Finland,"Kainuu, Finland",Kainuu,64.3736564,28.7437475,ChIJwdcNXuB-gkYRUp0BOiPgFAI
FI,Kanta-Hame,FI-06,Finland,"Kanta-Hame, Finland",Tavastia Proper,60.907015,24.3005498,ChIJW3WpA5JhjkYRrMjf5AFWvXY
FI,Keski-Pohjanmaa,FI-07,Finland,"Keski-Pohjanmaa, Finland",Central Ostrobothnia,63.5621735,24.0013631,ChIJ4TZIZSIkh0YRV5NmkMFQygI
FI,Keski-Suomi,FI-08,Finland,"Keski-Suomi, Finland",Central Finland,62.5666743,25.5549445,ChIJa8VfzqW7hUYRboaEzXNHJBM
FI,Kymenlaakso,FI-09,Finland,"Kymenlaakso, Finland",Kymenlaakso,60.780512,26.8829336,ChIJd7TWb-GpkUYR_G_Gfb0PW7M
FI,Paijat-Hame,FI-16,Finland,"Paijat-Hame, Finland",Päijänne Tavastia,61.3230041,25.7322496,ChIJ28vtxfTRj0YRbwd8ZOnSmf8
FI,Pirkanmaa,FI-11,Finland,"Pirkanmaa, Finland",Pirkanmaa,61.6986918,23.7895598,ChIJ1Z2pOCMwj0YRY2eDwYLF91I
FI,Pohjanmaa,FI-12,Finland,"Pohjanmaa, Finland",Ostrobothnia,63.1181757,21.9061062,ChIJlQo1P37th0YRRzJEfMgAGso
FI,Pohjois-Karjala,FI-13,Finland,"Pohjois-Karjala, Finland",North Karelia,62.8062078,30.1553887,ChIJSRk3b3R7nEYRqYIU_L_gl04
FI,Pohjois-Pohjanmaa,FI-14,Finland,"Pohjois-Pohjanmaa, Finland",Northern Ostrobothnia,65.279493,26.2890417,ChIJvWWBESThgUYRfuw2g2OUEL0
FI,Pohjois-Savo,FI-15,Finland,"Pohjois-Savo, Finland",Northern Savonia,63.08448,27.0253504,ChIJi-yWe52hhEYRkQHI6h9N2Wo
FI,Satakunta,FI-17,Finland,"Satakunta, Finland",Satakunta,61.5932758,22.1483081,ChIJ1wwkI-MIiUYRYabgiw268M0
FI,Uusimaa,FI-18,Finland,"Uusimaa, Finland",Uusimaa,60.21872,25.271621,ChIJjxx_x8PzjUYRoPTt2ZDEppc
FI,Varsinais-Suomi,FI-19,Finland,"Varsinais-Suomi, Finland",Southwest Finland,60.3627914,22.4439369,ChIJUbeR-MV-jEYRFFlttgpUnWg
FJ,Central,FJ-C,Fiji,"Central, Fiji",Central Division,-17.9453123,178.2461183,ChIJ9RVnURRiGW4RECJl4cuD8M4
FJ,Eastern,FJ-E,Fiji,"Eastern, Fiji",Eastern Division,-17.688972,178.8070886,ChIJOxRvQ87uHW4RVFAtoYTjVBI
FJ,Western,FJ-W,Fiji,"Western, Fiji",Western Division,-17.7510845,177.7763333,ChIJlV5CH0F-F24RGmKxnGKiuqs
FM,Chuuk,FM-TRK,Federated States of Micronesia,"Chuuk, Federated States of Micronesia",Chuuk,7.1386759,151.5593065,ChIJo8ZTcyyPZ2YROovdWL4T2a0
FM,Kosrae,FM-KSA,Federated States of Micronesia,"Kosrae, Federated States of Micronesia",Kosrae,5.3095618,162.9814877,ChIJEzXM1YJcwGURvna1CPr_W2I
FM,Pohnpei,FM-PNI,Federated States of Micronesia,"Pohnpei, Federated States of Micronesia",Pohnpei,6.8541254,158.2623822,ChIJv5wGTgUJC2YRPEInRa0WmQM
FM,Yap,FM-YAP,Federated States of Micronesia,"Yap, Federated States of Micronesia",Yap,9.5556503,138.1399232,ChIJQTqwHRUCcWcRnLcqh0FYnvw
FR,Auvergne-Rhone-Alpes,FR-ARA,France,"Auvergne-Rhone-Alpes, France",Auvergne-Rhône-Alpes,45.4471431,4.3852507,ChIJ_fju9ukE9UcROuOAIn5wRjk
FR,Bourgogne-Franche-Comte,FR-BFC,France,"Bourgogne-Franche-Comte, France",Bourgogne-Franche-Comté,47.2805127,4.9994372,ChIJQ9gRSYyc8kcRhsLspcJ3AVw
FR,Bretagne,FR-BRE,France,"Bretagne, France",Brittany,48.2020471,-2.9326435,ChIJr45-rmHKEUgRsCTfNs2lDAE
FR,Centre-Val de Loire,FR-CVL,France,"Centre-Val de Loire, France",Centre-Val de Loire,47.7515686,1.6750631,ChIJiV0INnu55EcRMCUzBdfIDQE
FR,Corse,FR-COR,France,"Corse, France",Corsica,42.0396042,9.0128926,ChIJcQmbsAMk1xIRjcuhcewihag
FR,Grand-Est,FR-GES,France,"Grand-Est, France",Grand Est,48.699803,6.1878074,ChIJsbWPxd9VkUcR_RfRz30ZyLk
FR,Ile-de-France,FR-IDF,France,"Ile-de-France, France",Île-de-France,48.8499198,2.6370411,ChIJF4ymA8Th5UcRcCWLaMOCCwE
FR,Normandie,FR-NOR,France,"Normandie, France",Normandy,48.8798704,0.1712529,ChIJh8D4I2y94UcRAuJIEVbx8iY
FR,Nouvelle-Aquitaine,FR-NAQ,France,"Nouvelle-Aquitaine, France",Nouvelle-Aquitaine,45.7087182,0.626891,ChIJ3-hEGv1T_kcR9ODuTtX6now
FR,Occitanie,FR-OCC,France,"Occitanie, France",Occitanie,43.8927232,3.2827625,ChIJR21206wDshIRXMk7aLMSs6s
FR,Pays-de-la-Loire,FR-PDL,France,"Pays-de-la-Loire, France",Pays de la Loire,47.7632836,-0.3299687,ChIJQQUJqjgXBUgRtkcc2Asrls8
FR,Provence-Alpes-Cote-d'Azur,FR-PAC,France,"Provence-Alpes-Cote-d'Azur, France",Provence-Alpes-Côte d'Azur,43.9351691,6.0679194,ChIJrVP5ihlothIRp9EWPSaQFrc
GA,Estuaire,GA-1,Gabon,"Estuaire, Gabon",Estuaire,0.4432864,10.0807298,ChIJ7fM4VIo7fxARzJXRXvGd41Q
GA,Haut-Ogooue,GA-2,Gabon,"Haut-Ogooue, Gabon",Haut-Ogooue,-1.4762544,13.914399,ChIJAYoFZ56rcBoR-0qISkIyE24
GA,Moyen-Ogooue,GA-3,Gabon,"Moyen-Ogooue, Gabon",Moyen-Ogooue,-0.442784,10.439656,ChIJIwalqSuxgRoRyILBHw9uiXA
GA,Ngounie,GA-4,Gabon,"Ngounie, Gabon",Ngounie,-1.4930303,10.9807003,ChIJXUwRK32MfhoRgUkW-OFHxC8
GA,Ogooue-Ivindo,GA-6,Gabon,"Ogooue-Ivindo, Gabon",Ogooue-Ivindo,0.8818311,13.1740348,ChIJhZ42oU7-ghARQUidDo6BXME
GA,Ogooue-Maritime,GA-8,Gabon,"Ogooue-Maritime, Gabon",Ogooue-Maritime,-1.3465975,9.7232673,ChIJu0Ov_Q23gxoRD3s6n1TY5Sc
GA,Woleu-Ntem,GA-9,Gabon,"Woleu-Ntem, Gabon",Woleu-Ntem,1.4892408,11.7068294,ChIJB-x3NvruhhARhJj5hGIu5tQ
GB,England,GB-ENG,United Kingdom,"England, United Kingdom",England,52.3555177,-1.1743197,ChIJ39UebIqp0EcRqI4tMyWV4fQ
GB,Northern Ireland,GB-NIR,United Kingdom,"Northern Ireland, United Kingdom",Northern Ireland,54.7877149,-6.4923145,ChIJdZmmmcoQXkgR2OO3bu8o5fc
GB,Scotland,GB-SCT,United Kingdom,"Scotland, United Kingdom",Scotland,56.4906712,-4.2026458,ChIJn6HyA8TiYUgRFAfDCdj6wec
GB,Wales,GB-WLS,United Kingdom,"Wales, United Kingdom",Wales,52.1306607,-3.7837117,ChIJ7Q8cbLY0ZEgRouilirxxux4
GD,Saint Andrew,GD-01,Grenada,"Saint Andrew, Grenada",Saint Andrew,12.1230598,-61.6421172,ChIJsxQa5ugZOIwRuVRl9MhPM-c
GD,Saint David,GD-02,Grenada,"Saint David, Grenada",Saint David,12.0456435,-61.6888738,ChIJmdMP6C0fOIwRRSCUu7Ns0s0
GD,Saint George,GD-03,Grenada,"Saint George, Grenada",Saint George,12.0560975,-61.7487996,ChIJmYUAaXghOIwRKlw7DZBdMgI
GD,Saint John,GD-04,Grenada,"Saint John, Grenada",Saint John,12.130824,-61.712257,ChIJl1XHbGs9OIwRRCcXO3HLmHk
GD,Saint Mark,GD-05,Grenada,"Saint Mark, Grenada",Saint Mark,12.19023,-61.6888738,ChIJm8EVXCYWOIwRZwggKWDy3Ho
GD,Saint Patrick,GD-06,Grenada,"Saint Patrick, Grenada",Saint Patrick,12.2056921,-61.6421172,ChIJk31bDLlsOIwRUssRIYbFT0A
GD,Southern Grenadine Islands,GD-10,Grenada,"Southern Grenadine Islands, Grenada",Carriacou and Petite Martinique,12.4785888,-61.4493842,ChIJ-zhRX81-OIwRi5VBJ2P6nNw
GE,Ajaria,GE-AJ,United States,"Ajaria, United States",Adjara,41.6005626,42.0688383,ChIJe0KIU-FcXUAR5aT_l5NpHv0
GE,Guria,GE-GU,United States,"Guria, United States",Guria,41.9442736,42.0458091,ChIJP0zNPHcPXUAR03_ypy9W1x0
GE,Imereti,GE-IM,United States,"Imereti, United States",Imereti,42.230108,42.9008664,ChIJ56rVPPWVXEARGYucNMOum5A
GE,K'akheti,GE-KA,United States,"K'akheti, United States",Kakheti,41.6481602,45.6905554,ChIJjz_Er0aHRkARtNzn412bT_0
GE,Kvemo Kartli,GE-KK,United States,"Kvemo Kartli, United States",Kvemo Kartli,41.4791833,44.6560451,ChIJxTBCPjzsQ0AROzFvEi6ARGQ
GE,Mtskheta-Mtianeti,GE-MM,United States,"Mtskheta-Mtianeti, United States",Mtskheta-Mtianeti,42.1682185,44.6506058,ChIJV4-Urf4dRUARQS4yr482wUc
GE,Rach'a-Lechkhumi-Kvemo Svaneti,GE-RL,United States,"Rach'a-Lechkhumi-Kvemo Svaneti, United States",Racha-Lechkhumi and Lower Svaneti,42.6718873,43.0562836,ChIJ1S_yUP6eW0ARBzF9fenU2rY
GE,Samegrelo-Zemo Svaneti,GE-SZ,United States,"Samegrelo-Zemo Svaneti, United States",Samegrelo-Zemo Svaneti,42.7352247,42.1689362,ChIJuUs5c_sFXEARz-X5Z_bmUvs
GE,Samtskhe-Javakheti,GE-SJ,United States,"Samtskhe-Javakheti, United States",Samtskhe-Javakheti,41.5479296,43.27764,ChIJWV47IJjjQkARQMgIzkkR28E
GE,Shida Kartli,GE-SK,United States,"Shida Kartli, United States",Shida Kartli,42.0756944,43.9540462,ChIJMzI2fLCkREARURYaavdCBHg
GH,Ashanti,GH-AH,Ghana,"Ashanti, Ghana",Ashanti Region,6.7470436,-1.5208624,ChIJYwW-7-uW2w8RKykh8Y8n-bY
GH,Brong-Ahafo,GH-BA,Ghana,"Brong-Ahafo, Ghana",Brong Ahafo Region,7.9559247,-1.6760691,ChIJkTHblCQ2xQ8R0ggiClpbeUc
GH,Central,GH-CP,Ghana,"Central, Ghana",Central,5.5607846,-1.0586135,ChIJG-Pj_-g03g8RX2ujO-jtQak
GH,Eastern,GH-EP,Ghana,"Eastern, Ghana",Eastern Region,6.2374036,-0.4502368,ChIJX-_ADEQw2Q8RFn-r_jYXEi4
GH,Greater Accra,GH-AA,Ghana,"Greater Accra, Ghana",Greater Accra Region,5.8142836,0.0746767,ChIJc6e3soSQ3w8RYQbYT8_WxlM
GH,Northern,GH-NP,Ghana,"Northern, Ghana",Northern Region,9.5439269,-0.9056623,ChIJGzdhH7FG1A8RGQc8_Pksx88
GH,Upper East,GH-UE,Ghana,"Upper East, Ghana",Upper East Region,10.7082499,-0.9820668,ChIJ1yySm2NbKw4RtW1j0jXARm4
GH,Volta,GH-TV,Ghana,"Volta, Ghana",Volta Region,6.5781373,0.4502368,ChIJoXsiKhUlJxARDFgPQnSH7qw
GH,Western,GH-WP,Ghana,"Western, Ghana",Western Region,5.3901978,-2.1450245,ChIJYefNHMaI5w8R0uyPTnVFbQg
GL,Kommune Kujalleq,GL-KU,Greenland,"Kommune Kujalleq, Greenland",Kujalleq Municipality,60.9083174,-44.4400156,ChIJZ-WeCc2Tq04RPcErW6mBd_k
GL,Kommuneqarfik Sermersooq,GL-SM,Greenland,"Kommuneqarfik Sermersooq, Greenland",Sermersooq Municipality,68.0917981,-39.2845123,ChIJR7MbKI9JwU4RZ3jMvFb34y0
GL,Qeqqata Kommunia,GL-QE,Greenland,"Qeqqata Kommunia, Greenland",Qeqqata Municipality,66.1763879,-48.9906532,ChIJUy9b2gB2lk4Rsm3aKGr3Vho
GM,Banjul,GM-B,The Gambia,"Banjul, The Gambia",Banjul,13.4548761,-16.5790323,ChIJBzivZSmcwg4RUiyu-1EX46E
GM,Central River,GM-M,The Gambia,"Central River, The Gambia",Central River,13.5994469,-14.8921668,ChIJR9bvLls57w4RlodcjUq1jf4
GM,Lower River,GM-L,The Gambia,"Lower River, The Gambia",Lower River,13.3553306,-15.92299,ChIJ-UVD7wft6A4Ro8-CXDJ5K7M
GM,North Bank,GM-N,The Gambia,"North Bank, The Gambia",North Bank Division,13.5285436,-16.0169971,ChIJmfYKQ8RG6A4R6bIFsE2Rz1A
GM,Upper River,GM-U,The Gambia,"Upper River, The Gambia",Upper River,13.4257366,-14.0072348,ChIJP8qsXipt7w4RNORwYCx3Lqg
GM,Western,GM-W,The Gambia,"Western, The Gambia",West Coast Region,13.2229202,-16.5819789,ChIJb5YHs-yjwg4RmbRUaA5z9uw
GN,Boffa,GN-BF,Guinea,"Boffa, Guinea",Boké,10.1808254,-14.0391615,ChIJkRiZ21FkHQ8R4GRxcpo067M
GN,Boke,GN-B,Guinea,"Boke, Guinea",Boké,10.9406953,-14.2802961,ChIJJUEv5I1V4g4REP21gMfnZqk
GN,Conakry,GN-C,Guinea,"Conakry, Guinea",Conakry,9.6411855,-13.5784012,ChIJKeGIoyrRHA8R1EHTaRXeZoo
GN,Coyah,GN-CO,Guinea,"Coyah, Guinea",Kindia,9.7086357,-13.3876116,ChIJpc64TDzXAg8RojAHuyxXZ6Q
GN,Dabola,GN-DB,Guinea,"Dabola, Guinea",Faranah,10.7297806,-11.1107854,ChIJxegvEg_H_w4R7KELhb3YDpE
GN,Dalaba,GN-DL,Guinea,"Dalaba, Guinea",Mamou,10.6868176,-12.2490697,ChIJBUWwMbfo_Q4RFDlHV0NNlUw
GN,Dubreka,GN-DU,Guinea,"Dubreka, Guinea",Kindia,9.7907348,-13.5147735,ChIJ9WZAfZTSAg8RZ_JzU_Z1Qc4
GN,Kankan,GN-K,Guinea,"Kankan, Guinea",Kankan,10.3827887,-9.3118282,ChIJxewEEmZRqw8R1foqcNMonrg
GN,Kissidougou,GN-KS,Guinea,"Kissidougou, Guinea",Faranah,9.1914538,-10.1143176,ChIJq278q3Ulqg8RexZyypPxCk4
GN,Kouroussa,GN-KO,Guinea,"Kouroussa, Guinea",Faranah,10.6489229,-9.8850586,ChIJL2mEihvYVA4RBMteKtfFuNk
GN,Labe,GN-L,Guinea,"Labe, Guinea",Labé,11.3232042,-12.2891314,ChIJU71zDQg7_A4RHglUW0bHnyQ
GN,Macenta,GN-MC,Guinea,"Macenta, Guinea",Nzérékoré,8.538294,-9.4728244,ChIJpSTKGq48qQ8RmR1Li2QDI4M
GN,Nzerekore,GN-N,Guinea,"Nzerekore, Guinea",Nzérékoré,7.7478359,-8.8252502,ChIJudGJQZRgrw8RKpjdWJLPFEw
GN,Siguiri,GN-SI,Guinea,"Siguiri, Guinea",Kankan,11.4148113,-9.1788304,ChIJL2S55TWIUw4RPJxnFq-4thc
GQ,Bioko Norte,GQ-BN,Equatorial Guinea,"Bioko Norte, Equatorial Guinea",Bioko Norte,3.6595072,8.7921836,ChIJHyxxSOSeZhARiC6qe3VGVps
GQ,Bioko Sur,GQ-BS,Equatorial Guinea,"Bioko Sur, Equatorial Guinea",Bioko Sur,3.4209785,8.6160674,ChIJ5XOOGMQoZBARpugaHFVbYyM
GQ,Litoral,GQ-LI,Equatorial Guinea,"Litoral, Equatorial Guinea",Litoral,1.5750244,9.8124935,ChIJIUPUEOjbfBARxGhwG9QTFPc
GQ,Wele-Nzas,GQ-WN,Equatorial Guinea,"Wele-Nzas, Equatorial Guinea",Wele-Nzas,1.4166162,11.0711758,ChIJZ7uYuYmHhxARHQJy1bbO3MQ
GR,Anatoliki Makedonia kai Thraki,GR-A,Greece,"Anatoliki Makedonia kai Thraki, Greece",East Macedonia and Thrace,41.1295126,24.8877191,ChIJT4bt9vfarRQRsMW54iy9AAE
GR,Attiki,GR-I,Greece,"Attiki, Greece",Attica,38.0457568,23.8584737,ChIJUwsYu2cPnxQRkIC54iy9AAE
GR,Dytiki Ellada,GR-G,Greece,"Dytiki Ellada, Greece",Western Greece,38.5115496,21.5706786,ChIJg8jBI56QXxMREMa54iy9AAE
GR,Dytiki Makedonia,GR-C,Greece,"Dytiki Makedonia, Greece",West Macedonia Region,40.3004058,21.7903559,ChIJ7bz-ooLdWRMR0MW54iy9AAE
GR,Ipeiros,GR-D,Greece,"Ipeiros, Greece",Epirus,39.5706413,20.7642843,ChIJ6wzHby7rWxMR8MW54iy9AAE
GR,Kentriki Makedonia,GR-B,Greece,"Kentriki Makedonia, Greece",Central Macedonia,40.621173,23.1918021,ChIJg6ZQ7Ys5qBQRwMW54iy9AAE
GR,Notio Aigaio,GR-L,Greece,"Notio Aigaio, Greece",Southern Aegean,37.0855302,25.1489215,ChIJLXrqtw3yvRQRsIC54iy9AAE
GR,Peloponnisos,GR-J,Greece,"Peloponnisos, Greece",Peloponnese Region,37.5079472,22.37349,ChIJdw_62msvYBMRwIC54iy9AAE
GR,Sterea Ellada,GR-H,Greece,"Sterea Ellada, Greece",Central Greece,38.6043984,22.7152131,ChIJ942gYpTqoBQRoIC54iy9AAE
GR,Thessalia,GR-E,Greece,"Thessalia, Greece",Thessalia,39.6102887,22.047637,ChIJpShBgS95pxQR4MW54iy9AAE
GR,Voreio Aigaio,GR-K,Greece,"Voreio Aigaio, Greece",North Aegean Region,39.1069632,26.5579824,ChIJe5y5K0pduxQRIMa54iy9AAE
GT,Alta Verapaz,GT-AV,Guatemala,"Alta Verapaz, Guatemala",Alta Verapaz Department,15.5942883,-90.1494988,ChIJA2fydTRBioURwFfNvrEhmgc
GT,Baja Verapaz,GT-BV,Guatemala,"Baja Verapaz, Guatemala",Baja Verapaz Department,15.1255867,-90.3748354,ChIJ18IwjpwhioURlwH_MDJ25QA
GT,Chimaltenango,GT-CM,Guatemala,"Chimaltenango, Guatemala",Chimaltenango Department,14.6589734,-90.8245242,ChIJc81tlaxsiYURIjiCPIfGZEM
GT,Chiquimula,GT-CQ,Guatemala,"Chiquimula, Guatemala",Chiquimula Department,14.7924897,-89.5450458,ChIJtcKOHX4wYo8R59Gzo2KNUus
GT,El Progreso,GT-PR,Guatemala,"El Progreso, Guatemala",El Progreso Department,14.9388732,-90.0746767,ChIJvRW4HOf2iYURTvLVDp1bd1M
GT,Escuintla,GT-ES,Guatemala,"Escuintla, Guatemala",Escuintla,14.3009252,-90.7881835,ChIJ67vZ3nMdiYURq1yadY9BIgQ
GT,Huehuetenango,GT-HU,Guatemala,"Huehuetenango, Guatemala",Huehuetenango Department,15.320133,-91.4700395,ChIJ7Yj-7doVjIURltTHAIaGWAo
GT,Izabal,GT-IZ,Guatemala,"Izabal, Guatemala",Izabal Department,15.4976517,-88.864698,ChIJcU-CBr8wYY8RzYAFNb5D3V8
GT,Jalapa,GT-JA,Guatemala,"Jalapa, Guatemala",Jalapa Department,14.6325483,-89.9930052,ChIJN4BdlWd1Yo8RpimIfLzAxQA
GT,Jutiapa,GT-JU,Guatemala,"Jutiapa, Guatemala",Jutiapa Department,14.2744501,-89.8785765,ChIJA5qSwo6HYo8RLly_TXtsO9Q
GT,Peten,GT-PE,Guatemala,"Peten, Guatemala",Petén Department,16.912033,-90.2995785,ChIJYUHc3aVA9YURjUZ6_YSSEbk
GT,Quetzaltenango,GT-QZ,Guatemala,"Quetzaltenango, Guatemala",Quetzaltenango Department,14.8446068,-91.5231866,ChIJP53IP_6XjoURDwAPHwH_pzs
GT,Quiche,GT-QC,Guatemala,"Quiche, Guatemala",Quiché Department,15.4983808,-90.9820668,ChIJPW_nQ0hiiYURBjITZlp4umQ
GT,Retalhuleu,GT-RE,Guatemala,"Retalhuleu, Guatemala",Retalhuleu Department,14.5245485,-91.685788,ChIJqT9yNdzxjoUR7fzc6QkWmZY
